GEO_ID,NAME,,P1_001N,P1_001NA,P1_002N,P1_002NA,P1_003N,P1_003NA,P1_004N,P1_004NA,P1_005N,P1_005NA,P1_006N,P1_006NA,P1_007N,P1_007NA,P1_008N,P1_008NA,P1_009N,P1_009NA,P1_010N,P1_010NA,P1_011N,P1_011NA,P1_012N,P1_012NA,P1_013N,P1_013NA,P1_014N,P1_014NA,P1_015N,P1_015NA,P1_016N,P1_016NA,P1_017N,P1_017NA,P1_018N,P1_018NA,P1_019N,P1_019NA,P1_020N,P1_020NA,P1_021N,P1_021NA,P1_022N,P1_022NA,P1_023N,P1_023NA,P1_024N,P1_024NA,P1_025N,P1_025NA,P1_026N,P1_026NA,P1_027N,P1_027NA,P1_028N,P1_028NA,P1_029N,P1_029NA,P1_030N,P1_030NA,P1_031N,P1_031NA,P1_032N,P1_032NA,P1_033N,P1_033NA,P1_034N,P1_034NA,P1_035N,P1_035NA,P1_036N,P1_036NA,P1_037N,P1_037NA,P1_038N,P1_038NA,P1_039N,P1_039NA,P1_040N,P1_040NA,P1_041N,P1_041NA,P1_042N,P1_042NA,P1_043N,P1_043NA,P1_044N,P1_044NA,P1_045N,P1_045NA,P1_046N,P1_046NA,P1_047N,P1_047NA,P1_048N,P1_048NA,P1_049N,P1_049NA,P1_050N,P1_050NA,P1_051N,P1_051NA,P1_052N,P1_052NA,P1_053N,P1_053NA,P1_054N,P1_054NA,P1_055N,P1_055NA,P1_056N,P1_056NA,P1_057N,P1_057NA,P1_058N,P1_058NA,P1_059N,P1_059NA,P1_060N,P1_060NA,P1_061N,P1_061NA,P1_062N,P1_062NA,P1_063N,P1_063NA,P1_064N,P1_064NA,P1_065N,P1_065NA,P1_066N,P1_066NA,P1_067N,P1_067NA,P1_068N,P1_068NA,P1_069N,P1_069NA,P1_070N,P1_070NA,P1_071N,P1_071NA
0500000US13157,Jackson County, Georgia,75907,null,70893,null,60464,null,5232,null,245,null,1780,null,44,null,3128,null,5014,null,4832,null,682,null,1282,null,368,null,21,null,2283,null,49,null,25,null,2,null,67,null,1,null,0,null,28,null,17,null,7,null,0,null,158,null,36,null,9,null,0,null,19,null,6,null,0,null,61,null,4,null,10,null,4,null,4,null,0,null,4,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,21,null,0,null,0,null,8,null,0,null,4,null,0,null,0,null,6,null,0,null,0,null,0,null,2,null,0,null,1,null,0,null,3,null,1,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13159,Jasper County, Georgia,14588,null,13819,null,10913,null,2464,null,42,null,24,null,9,null,367,null,769,null,733,null,161,null,298,null,22,null,0,null,212,null,13,null,2,null,3,null,7,null,4,null,2,null,1,null,0,null,8,null,0,null,26,null,0,null,3,null,9,null,0,null,1,null,0,null,4,null,0,null,0,null,0,null,3,null,0,null,1,null,4,null,0,null,0,null,0,null,0,null,0,null,1,null,10,null,0,null,0,null,3,null,3,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13161,Jeff Davis County, Georgia,14779,null,14058,null,10354,null,2307,null,82,null,54,null,7,null,1254,null,721,null,683,null,142,null,140,null,7,null,3,null,361,null,4,null,5,null,3,null,8,null,1,null,0,null,2,null,1,null,4,null,2,null,31,null,5,null,0,null,0,null,8,null,2,null,0,null,9,null,0,null,0,null,2,null,0,null,0,null,1,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,7,null,5,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13163,Jefferson County, Georgia,15709,null,15299,null,6941,null,7976,null,44,null,70,null,0,null,268,null,410,null,359,null,163,null,54,null,4,null,11,null,95,null,19,null,6,null,0,null,2,null,0,null,0,null,2,null,3,null,0,null,0,null,45,null,19,null,6,null,0,null,0,null,7,null,0,null,2,null,0,null,0,null,0,null,3,null,0,null,0,null,4,null,3,null,1,null,0,null,0,null,0,null,0,null,6,null,0,null,0,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13165,Jenkins County, Georgia,8674,null,8462,null,4679,null,3545,null,35,null,12,null,5,null,186,null,212,null,190,null,66,null,53,null,7,null,1,null,37,null,2,null,0,null,0,null,6,null,0,null,0,null,10,null,0,null,7,null,1,null,15,null,1,null,4,null,1,null,4,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,6,null,0,null,0,null,4,null,0,null,1,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13167,Johnson County, Georgia,9189,null,8967,null,5822,null,3032,null,23,null,28,null,15,null,47,null,222,null,208,null,73,null,78,null,9,null,0,null,34,null,5,null,0,null,0,null,2,null,0,null,1,null,1,null,0,null,5,null,0,null,12,null,10,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13169,Jones County, Georgia,28347,null,27363,null,20206,null,6767,null,49,null,141,null,7,null,193,null,984,null,925,null,238,null,329,null,49,null,1,null,234,null,49,null,8,null,2,null,15,null,0,null,0,null,0,null,0,null,0,null,0,null,51,null,13,null,1,null,3,null,6,null,2,null,0,null,14,null,5,null,0,null,1,null,0,null,0,null,3,null,1,null,0,null,0,null,0,null,2,null,0,null,0,null,8,null,6,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13171,Lamar County, Georgia,18500,null,17726,null,12475,null,4914,null,21,null,103,null,4,null,209,null,774,null,722,null,211,null,220,null,55,null,3,null,178,null,39,null,11,null,0,null,4,null,0,null,0,null,0,null,1,null,0,null,0,null,45,null,23,null,4,null,0,null,0,null,3,null,0,null,5,null,2,null,1,null,0,null,0,null,0,null,5,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,7,null,0,null,0,null,0,null,1,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13173,Lanier County, Georgia,9877,null,9300,null,6794,null,2173,null,40,null,81,null,20,null,192,null,577,null,544,null,131,null,128,null,23,null,6,null,212,null,16,null,2,null,10,null,10,null,1,null,3,null,2,null,0,null,0,null,0,null,29,null,13,null,3,null,2,null,5,null,3,null,0,null,1,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13175,Laurens County, Georgia,49570,null,47904,null,28160,null,18332,null,102,null,513,null,14,null,783,null,1666,null,1587,null,583,null,405,null,72,null,11,null,346,null,73,null,23,null,0,null,57,null,0,null,0,null,6,null,5,null,5,null,1,null,58,null,32,null,7,null,2,null,2,null,6,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,14,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,6,null,0,null,0,null,0,null,7,null,1,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13177,Lee County, Georgia,33163,null,31675,null,22985,null,7375,null,78,null,854,null,13,null,370,null,1488,null,1386,null,259,null,417,null,162,null,5,null,442,null,13,null,19,null,7,null,15,null,9,null,0,null,19,null,5,null,11,null,3,null,76,null,18,null,7,null,3,null,8,null,8,null,7,null,6,null,3,null,6,null,0,null,0,null,0,null,2,null,5,null,3,null,0,null,0,null,0,null,0,null,0,null,22,null,6,null,0,null,8,null,0,null,0,null,1,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,4,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13179,Liberty County, Georgia,65256,null,58897,null,25953,null,28095,null,320,null,1380,null,478,null,2671,null,6359,null,5723,null,1609,null,672,null,491,null,63,null,1863,null,225,null,138,null,89,null,461,null,4,null,1,null,27,null,41,null,17,null,22,null,551,null,186,null,82,null,16,null,118,null,31,null,5,null,28,null,24,null,17,null,0,null,10,null,0,null,26,null,3,null,0,null,3,null,0,null,0,null,0,null,2,null,82,null,11,null,0,null,59,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,3,null
0500000US13181,Lincoln County, Georgia,7690,null,7426,null,5239,null,2124,null,18,null,20,null,3,null,22,null,264,null,209,null,30,null,101,null,2,null,3,null,42,null,12,null,0,null,7,null,3,null,0,null,0,null,0,null,3,null,0,null,6,null,48,null,13,null,0,null,4,null,5,null,7,null,0,null,6,null,6,null,0,null,0,null,7,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,7,null,5,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13183,Long County, Georgia,16168,null,14634,null,9197,null,4125,null,137,null,181,null,91,null,903,null,1534,null,1389,null,375,null,268,null,104,null,15,null,488,null,37,null,16,null,22,null,56,null,0,null,0,null,0,null,0,null,1,null,7,null,126,null,39,null,17,null,0,null,16,null,10,null,0,null,9,null,9,null,8,null,2,null,7,null,0,null,3,null,1,null,4,null,1,null,0,null,0,null,0,null,0,null,16,null,3,null,0,null,9,null,0,null,0,null,0,null,1,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13185,Lowndes County, Georgia,118251,null,111390,null,61186,null,44434,null,477,null,1952,null,117,null,3224,null,6861,null,6394,null,1390,null,1191,null,610,null,56,null,2452,null,222,null,105,null,32,null,247,null,4,null,0,null,38,null,17,null,20,null,10,null,418,null,120,null,50,null,12,null,69,null,10,null,3,null,59,null,36,null,18,null,10,null,8,null,0,null,1,null,16,null,3,null,0,null,2,null,0,null,0,null,1,null,34,null,16,null,5,null,6,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,13,null,3,null,10,null,0,null,0,null,0,null,0,null,2,null,2,null
0500000US13187,Lumpkin County, Georgia,33488,null,31335,null,29750,null,429,null,187,null,257,null,21,null,691,null,2153,null,2072,null,188,null,881,null,151,null,14,null,792,null,0,null,8,null,2,null,17,null,3,null,0,null,10,null,0,null,4,null,2,null,60,null,12,null,11,null,0,null,4,null,13,null,0,null,13,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,1,null,0,null,0,null,20,null,7,null,2,null,0,null,0,null,0,null,1,null,9,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13189,McDuffie County, Georgia,21632,null,20759,null,11580,null,8682,null,50,null,77,null,20,null,350,null,873,null,770,null,233,null,174,null,50,null,3,null,234,null,9,null,7,null,4,null,36,null,4,null,0,null,8,null,3,null,1,null,4,null,79,null,27,null,8,null,4,null,11,null,6,null,2,null,9,null,1,null,8,null,0,null,1,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,22,null,4,null,0,null,10,null,0,null,0,null,5,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13191,McIntosh County, Georgia,10975,null,10488,null,7145,null,3192,null,38,null,43,null,0,null,70,null,487,null,462,null,147,null,138,null,32,null,5,null,85,null,15,null,1,null,0,null,28,null,8,null,0,null,0,null,0,null,3,null,0,null,18,null,3,null,0,null,4,null,1,null,0,null,0,null,8,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,7,null,7,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13193,Macon County, Georgia,12082,null,11835,null,4153,null,7164,null,32,null,156,null,8,null,322,null,247,null,224,null,99,null,28,null,1,null,2,null,67,null,16,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,6,null,0,null,20,null,0,null,0,null,0,null,4,null,5,null,0,null,5,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13195,Madison County, Georgia,30120,null,28381,null,23977,null,2769,null,82,null,529,null,7,null,1017,null,1739,null,1663,null,341,null,543,null,92,null,0,null,641,null,22,null,0,null,2,null,17,null,1,null,4,null,0,null,0,null,0,null,0,null,60,null,22,null,3,null,0,null,5,null,7,null,0,null,18,null,4,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,12,null,3,null,2,null,0,null,0,null,7,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,3,null,0,null,0,null,1,null,0,null,0,null,0,null
0500000US13197,Marion County, Georgia,7498,null,7143,null,4551,null,2150,null,24,null,55,null,16,null,347,null,355,null,319,null,51,null,122,null,16,null,10,null,102,null,4,null,0,null,0,null,7,null,0,null,0,null,0,null,5,null,0,null,2,null,24,null,0,null,4,null,0,null,0,null,0,null,0,null,15,null,0,null,3,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,12,null,0,null,0,null,2,null,0,null,1,null,0,null,6,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13199,Meriwether County, Georgia,20613,null,19880,null,12233,null,7286,null,64,null,78,null,6,null,213,null,733,null,701,null,219,null,242,null,34,null,7,null,164,null,11,null,0,null,3,null,9,null,0,null,0,null,4,null,0,null,0,null,8,null,31,null,12,null,1,null,0,null,0,null,3,null,0,null,6,null,2,null,0,null,2,null,2,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13201,Miller County, Georgia,6000,null,5836,null,3986,null,1751,null,10,null,31,null,3,null,55,null,164,null,146,null,55,null,40,null,8,null,3,null,25,null,4,null,3,null,1,null,5,null,0,null,0,null,2,null,0,null,0,null,0,null,15,null,4,null,0,null,0,null,5,null,0,null,0,null,4,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,1,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13205,Mitchell County, Georgia,21755,null,21159,null,10273,null,10114,null,45,null,108,null,0,null,619,null,596,null,564,null,192,null,106,null,29,null,10,null,149,null,22,null,3,null,4,null,34,null,5,null,0,null,10,null,0,null,0,null,0,null,23,null,7,null,4,null,1,null,1,null,0,null,0,null,5,null,0,null,1,null,0,null,0,null,3,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,7,null,0,null,0,null,3,null,0,null,3,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13207,Monroe County, Georgia,27957,null,26833,null,20122,null,6113,null,43,null,244,null,4,null,307,null,1124,null,1055,null,217,null,376,null,85,null,4,null,304,null,31,null,7,null,6,null,18,null,0,null,0,null,4,null,1,null,2,null,0,null,62,null,35,null,0,null,3,null,5,null,0,null,0,null,13,null,0,null,0,null,2,null,1,null,0,null,2,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,7,null,0,null,0,null,5,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13209,Montgomery County, Georgia,8610,null,8312,null,5789,null,2133,null,25,null,39,null,2,null,324,null,298,null,278,null,65,null,79,null,13,null,2,null,102,null,3,null,0,null,0,null,6,null,0,null,0,null,2,null,2,null,0,null,4,null,12,null,10,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,8,null,0,null,2,null,2,null,0,null,3,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13211,Morgan County, Georgia,20097,null,19284,null,14609,null,4122,null,48,null,126,null,1,null,378,null,813,null,755,null,139,null,268,null,42,null,6,null,253,null,20,null,9,null,0,null,11,null,4,null,0,null,0,null,0,null,3,null,0,null,47,null,8,null,10,null,0,null,6,null,6,null,0,null,6,null,0,null,7,null,1,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,9,null,5,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13213,Murray County, Georgia,39973,null,37164,null,33343,null,282,null,599,null,134,null,2,null,2804,null,2809,null,2727,null,207,null,925,null,48,null,7,null,1479,null,5,null,4,null,0,null,9,null,0,null,1,null,28,null,0,null,11,null,3,null,68,null,11,null,8,null,3,null,8,null,1,null,0,null,26,null,4,null,0,null,0,null,0,null,0,null,3,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,12,null,4,null,0,null,8,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null
0500000US13215,Muscogee County, Georgia,206922,null,192287,null,82467,null,96163,null,827,null,5661,null,555,null,6614,null,14635,null,13394,null,3200,null,1867,null,1434,null,133,null,4524,null,590,null,414,null,98,null,832,null,27,null,5,null,76,null,109,null,64,null,21,null,1107,null,375,null,162,null,15,null,153,null,74,null,3,null,125,null,67,null,44,null,1,null,7,null,0,null,51,null,9,null,20,null,0,null,0,null,0,null,0,null,1,null,113,null,31,null,1,null,54,null,5,null,7,null,0,null,3,null,5,null,0,null,3,null,0,null,0,null,0,null,4,null,0,null,18,null,3,null,15,null,0,null,0,null,0,null,0,null,3,null,3,null
0500000US13217,Newton County, Georgia,112483,null,106030,null,48030,null,52794,null,330,null,1053,null,125,null,3698,null,6453,null,5999,null,1594,null,1075,null,241,null,21,null,1830,null,261,null,135,null,32,null,713,null,4,null,0,null,55,null,19,null,17,null,2,null,398,null,159,null,37,null,11,null,67,null,14,null,0,null,50,null,8,null,0,null,7,null,6,null,4,null,14,null,9,null,9,null,3,null,0,null,0,null,0,null,0,null,53,null,12,null,3,null,32,null,2,null,1,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13219,Oconee County, Georgia,41799,null,39413,null,34450,null,1921,null,76,null,2082,null,0,null,884,null,2386,null,2281,null,251,null,534,null,355,null,7,null,1061,null,11,null,11,null,0,null,34,null,3,null,0,null,0,null,2,null,12,null,0,null,93,null,28,null,1,null,0,null,8,null,9,null,3,null,24,null,9,null,8,null,0,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,11,null,2,null,0,null,8,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13221,Oglethorpe County, Georgia,14825,null,13933,null,11072,null,2260,null,54,null,134,null,5,null,408,null,892,null,833,null,160,null,283,null,51,null,6,null,301,null,16,null,2,null,0,null,2,null,0,null,0,null,2,null,1,null,9,null,0,null,51,null,13,null,1,null,3,null,1,null,0,null,1,null,27,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,8,null,0,null,0,null,0,null,0,null,4,null,1,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13223,Paulding County, Georgia,168661,null,156335,null,111196,null,37353,null,614,null,1956,null,126,null,5090,null,12326,null,11614,null,2218,null,2596,null,818,null,63,null,4627,null,290,null,186,null,25,null,672,null,16,null,3,null,58,null,12,null,23,null,7,null,642,null,223,null,89,null,8,null,141,null,8,null,0,null,90,null,34,null,18,null,5,null,2,null,0,null,13,null,0,null,5,null,3,null,3,null,0,null,0,null,0,null,69,null,18,null,0,null,35,null,2,null,9,null,0,null,1,null,0,null,0,null,0,null,0,null,3,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null
0500000US13225,Peach County, Georgia,27981,null,26530,null,12499,null,12219,null,110,null,199,null,7,null,1496,null,1451,null,1350,null,261,null,279,null,91,null,8,null,602,null,50,null,8,null,5,null,38,null,0,null,0,null,3,null,2,null,1,null,2,null,86,null,20,null,14,null,5,null,2,null,5,null,5,null,16,null,0,null,4,null,3,null,0,null,0,null,2,null,2,null,7,null,0,null,0,null,1,null,0,null,0,null,15,null,0,null,0,null,8,null,0,null,1,null,0,null,0,null,0,null,0,null,3,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13227,Pickens County, Georgia,33216,null,31519,null,30400,null,301,null,141,null,194,null,6,null,477,null,1697,null,1648,null,155,null,799,null,59,null,10,null,587,null,6,null,3,null,0,null,6,null,3,null,0,null,12,null,2,null,3,null,3,null,28,null,17,null,3,null,0,null,0,null,3,null,1,null,3,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,14,null,2,null,0,null,6,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,7,null,0,null,7,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13229,Pierce County, Georgia,19716,null,18978,null,16654,null,1603,null,77,null,83,null,2,null,559,null,738,null,712,null,152,null,230,null,50,null,9,null,232,null,2,null,9,null,2,null,12,null,2,null,0,null,10,null,0,null,0,null,2,null,22,null,14,null,0,null,0,null,3,null,0,null,0,null,3,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,2,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US13231,Pike County, Georgia,18889,null,18136,null,16439,null,1447,null,34,null,79,null,0,null,137,null,753,null,707,null,117,null,323,null,49,null,1,null,196,null,8,null,0,null,6,null,5,null,0,null,0,null,1,null,0,null,1,null,0,null,28,null,11,null,0,null,0,null,0,null,3,null,0,null,0,null,11,null,2,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,12,null,5,null,0,null,5,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,6,null,2,null,3,null,0,null,0,null,0,null,1,null,0,null,0,null
